,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,unregistered,registered,score,sum_click
24666,EEE,2014B,619292,M,North Region,A Level or Equivalent,,35-55,0,60,N,0,0,0,9616
24667,EEE,2014B,619292,M,North Region,A Level or Equivalent,,35-55,0,60,N,0,0,0,9616
24668,FFF,2014J,619292,M,North Region,A Level or Equivalent,,35-55,0,60,N,0,0,0,9616
24669,FFF,2014J,619292,M,North Region,A Level or Equivalent,,35-55,0,60,N,0,0,0,9616
24670,EEE,2014B,619369,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,1,1,0,261
24671,EEE,2014B,620414,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,30,N,0,0,0,1095
24672,EEE,2014B,620916,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,0,0,0,583
24673,EEE,2014B,622037,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,30,N,0,0,0,2406
24674,EEE,2014B,622280,M,Scotland,Lower Than A Level,0-10%,35-55,0,30,N,0,0,0,1038
24675,EEE,2014B,622315,M,North Region,Lower Than A Level,20-30%,0-35,0,30,N,1,1,0,906
24676,EEE,2014B,622315,M,North Region,Lower Than A Level,20-30%,0-35,0,30,N,0,0,0,906
24677,EEE,2014J,622315,M,North Region,Lower Than A Level,20-30%,0-35,1,30,N,1,1,0,906
24678,EEE,2014J,622315,M,North Region,Lower Than A Level,20-30%,0-35,1,30,N,0,0,0,906
24679,EEE,2014B,622609,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,30,N,0,0,0,798
24680,EEE,2014B,623115,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,0,0,0,727
24681,EEE,2014B,623184,F,South West Region,A Level or Equivalent,80-90%,0-35,0,60,N,0,0,0,391
24682,EEE,2014B,623940,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,0,0,0,856
24683,EEE,2014B,624153,M,West Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,0,0,0,541
24684,EEE,2014B,624266,F,South East Region,A Level or Equivalent,40-50%,0-35,0,120,N,1,1,0,101
24685,EEE,2014B,624384,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,30,N,1,1,0,48
24686,EEE,2014B,625174,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,0,0,0,1780
24687,EEE,2014B,625861,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,0,0,0,2363
24688,EEE,2014B,625901,M,Yorkshire Region,Lower Than A Level,40-50%,35-55,0,30,N,1,1,1,319
24689,EEE,2014B,626022,F,East Midlands Region,Lower Than A Level,40-50%,0-35,0,30,N,1,1,0,2888
24690,EEE,2014B,626494,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,0,0,0,345
24691,EEE,2014B,626749,M,London Region,A Level or Equivalent,20-30%,0-35,0,30,N,0,0,0,567
24692,EEE,2014B,627390,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,1,1,0,666
24693,EEE,2014B,627461,M,Wales,A Level or Equivalent,50-60%,0-35,0,30,N,0,0,0,345
24694,EEE,2014B,627961,M,Wales,Lower Than A Level,40-50%,0-35,0,30,N,0,0,0,703
24695,EEE,2014B,628054,M,East Midlands Region,Lower Than A Level,40-50%,35-55,0,60,N,1,1,0,3161
24696,EEE,2014B,628054,M,East Midlands Region,Lower Than A Level,40-50%,35-55,0,60,N,0,0,0,3161
24697,EEE,2014B,628054,M,East Midlands Region,Lower Than A Level,40-50%,35-55,0,60,N,1,1,0,3161
24698,EEE,2014J,628054,M,East Midlands Region,Lower Than A Level,40-50%,35-55,1,150,N,1,1,0,3161
24699,EEE,2014J,628054,M,East Midlands Region,Lower Than A Level,40-50%,35-55,1,150,N,0,0,0,3161
24700,EEE,2014J,628054,M,East Midlands Region,Lower Than A Level,40-50%,35-55,1,150,N,1,1,0,3161
24701,FFF,2014J,628054,M,East Midlands Region,Lower Than A Level,40-50%,35-55,0,150,N,1,1,0,3161
24702,FFF,2014J,628054,M,East Midlands Region,Lower Than A Level,40-50%,35-55,0,150,N,0,0,0,3161
24703,FFF,2014J,628054,M,East Midlands Region,Lower Than A Level,40-50%,35-55,0,150,N,1,1,0,3161
24704,EEE,2014B,628914,M,London Region,HE Qualification,30-40%,35-55,0,30,N,0,0,0,561
24705,EEE,2014B,628959,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,30,N,0,0,0,1764
24706,EEE,2014B,629089,M,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,60,N,0,0,0,317
24707,EEE,2014B,629202,M,North Region,HE Qualification,40-50%,0-35,0,30,N,0,0,0,1167
24708,EEE,2014B,629506,M,Scotland,Lower Than A Level,80-90%,0-35,0,60,N,0,0,0,1568
24709,EEE,2014B,629627,F,South East Region,HE Qualification,80-90%,35-55,0,30,N,1,1,0,712
24710,EEE,2014B,629753,M,Scotland,A Level or Equivalent,60-70%,35-55,0,30,N,0,0,0,5321
24711,EEE,2014B,630696,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,0,0,0,917
24712,EEE,2014B,630722,M,North Western Region,Lower Than A Level,60-70%,0-35,0,30,N,0,0,0,1467
24713,EEE,2014B,630980,M,South West Region,A Level or Equivalent,80-90%,35-55,0,30,N,1,1,0,97
24714,EEE,2014B,631509,M,Scotland,Lower Than A Level,50-60%,35-55,0,30,N,0,0,0,2650
24715,EEE,2014B,631807,M,East Midlands Region,HE Qualification,20-30%,35-55,0,30,N,1,1,0,690
24716,EEE,2014B,631807,M,East Midlands Region,HE Qualification,20-30%,35-55,0,30,N,0,0,0,690
24717,EEE,2014J,631807,M,East Midlands Region,HE Qualification,20-30%,35-55,1,30,N,1,1,0,690
24718,EEE,2014J,631807,M,East Midlands Region,HE Qualification,20-30%,35-55,1,30,N,0,0,0,690
24719,EEE,2014B,632329,M,London Region,No Formal quals,10-20,35-55,0,30,N,1,1,0,713
24720,EEE,2014B,632376,M,South West Region,Lower Than A Level,90-100%,0-35,0,30,N,1,1,0,406
24721,EEE,2014B,632800,M,South West Region,Lower Than A Level,20-30%,0-35,0,30,N,0,0,0,2855
24722,EEE,2014B,632883,M,Wales,Lower Than A Level,60-70%,0-35,0,30,N,0,0,0,1201
24723,EEE,2014B,632977,M,South West Region,A Level or Equivalent,60-70%,0-35,0,30,Y,0,0,0,1291
24724,EEE,2014B,633107,M,Scotland,HE Qualification,70-80%,0-35,0,60,N,0,0,0,1756
24725,EEE,2014B,633259,M,North Western Region,Lower Than A Level,50-60%,0-35,0,30,N,0,0,0,206
24726,EEE,2014B,633304,M,North Western Region,Lower Than A Level,30-40%,0-35,0,30,N,0,0,0,803
24727,EEE,2014B,633530,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,1,1,0,905
24728,EEE,2014B,633605,F,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,0,0,0,422
24729,EEE,2014B,634318,M,Wales,Lower Than A Level,90-100%,0-35,0,30,N,0,0,0,1999
24730,EEE,2014B,634869,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,30,N,0,0,0,1165
24731,EEE,2014B,996047,M,North Western Region,A Level or Equivalent,20-30%,35-55,0,60,N,0,0,0,2708
24732,EEE,2014B,1410398,M,North Western Region,HE Qualification,30-40%,35-55,0,60,N,0,0,0,720
24733,EEE,2014B,1457691,M,East Anglian Region,Lower Than A Level,0-10%,35-55,0,90,N,0,0,0,1418
24734,EEE,2014B,1500950,M,South West Region,A Level or Equivalent,70-80%,35-55,0,60,N,0,0,0,2775
24735,EEE,2014B,1573624,M,East Anglian Region,Lower Than A Level,20-30%,35-55,0,30,N,0,0,0,1593
24736,EEE,2014B,1618172,F,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,30,N,0,0,0,1560
24737,EEE,2014B,1661805,M,South West Region,Lower Than A Level,20-30%,35-55,0,30,N,0,0,0,6778
24738,EEE,2014B,1663815,M,Scotland,HE Qualification,60-70%,35-55,0,30,N,0,0,0,387
24739,EEE,2014B,1664171,M,North Western Region,Lower Than A Level,50-60%,35-55,0,90,Y,1,1,0,291
24740,EEE,2014B,1664171,M,North Western Region,Lower Than A Level,50-60%,35-55,0,90,Y,0,0,0,291
24741,EEE,2014J,1664171,M,North Western Region,Lower Than A Level,50-60%,35-55,1,45,Y,1,1,0,291
24742,EEE,2014J,1664171,M,North Western Region,Lower Than A Level,50-60%,35-55,1,45,Y,0,0,0,291
24743,EEE,2014B,1700371,M,East Anglian Region,HE Qualification,40-50%,35-55,0,30,N,0,0,0,2717
24744,EEE,2014B,1763786,M,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,0,0,0,3826
24745,EEE,2014B,1789319,F,South East Region,HE Qualification,50-60%,35-55,0,60,N,0,0,0,2502
24746,EEE,2014B,1839181,M,Yorkshire Region,HE Qualification,60-70%,35-55,0,90,N,0,0,0,1128
24747,EEE,2014B,1861830,M,South West Region,Lower Than A Level,50-60%,35-55,1,70,N,0,0,0,2601
24748,EEE,2014B,2002664,F,Scotland,HE Qualification,90-100%,35-55,0,30,N,0,0,0,2846
24749,EEE,2014B,2198914,M,South Region,HE Qualification,70-80%,35-55,0,90,N,0,0,0,1209
24750,EEE,2014B,2249143,M,East Anglian Region,Lower Than A Level,80-90%,35-55,0,30,N,0,0,0,1166
24751,EEE,2014B,2359504,F,Scotland,Post Graduate Qualification,90-100%,35-55,0,30,N,0,0,0,581
24752,EEE,2014B,2364637,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,30,N,0,0,0,389
24753,EEE,2014B,2434339,M,South West Region,A Level or Equivalent,40-50%,35-55,1,135,N,0,0,0,1384
24754,EEE,2014B,2455893,M,South Region,HE Qualification,90-100%,0-35,0,90,N,0,0,0,1678
24755,EEE,2014B,2472178,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,30,N,0,0,0,1215
24756,EEE,2014B,2492827,M,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,0,0,1,980
24757,EEE,2014B,2520067,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,180,Y,1,1,0,641
24758,EEE,2014B,2577893,M,South East Region,Lower Than A Level,90-100%,35-55,0,30,N,0,0,0,7064
24759,EEE,2014B,2595665,F,Wales,HE Qualification,20-30%,0-35,0,30,N,0,0,0,1210
24760,EEE,2014B,2600862,F,Scotland,A Level or Equivalent,90-100%,0-35,0,90,N,0,0,0,1966
24761,EEE,2014B,2613219,M,Scotland,HE Qualification,70-80%,35-55,0,30,N,0,0,0,558
24762,EEE,2014B,2632165,M,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,0,0,0,2202
24763,EEE,2014B,2642697,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,0,0,0,2355
24764,EEE,2014B,2647314,M,Wales,A Level or Equivalent,20-30%,0-35,0,30,N,0,0,0,3156
24765,EEE,2014J,47061,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,30,N,0,0,0,347
24766,EEE,2014J,62034,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,0,0,0,1889
24767,EEE,2014J,67539,M,Ireland,Lower Than A Level,10-20,0-35,0,60,N,0,0,0,1438
24768,EEE,2014J,70827,M,East Midlands Region,HE Qualification,30-40%,0-35,0,210,N,1,1,0,269
24769,EEE,2014J,80358,M,Scotland,Lower Than A Level,60-70%,0-35,0,120,N,0,0,0,1502
24770,EEE,2014J,89545,M,South Region,HE Qualification,90-100%,0-35,0,30,N,0,0,0,595
24771,EEE,2014J,108281,M,Scotland,HE Qualification,10-20,35-55,0,30,N,0,0,0,3797
24772,EEE,2014J,108497,M,South West Region,Lower Than A Level,0-10%,0-35,0,60,N,0,0,0,2208
24773,EEE,2014J,110789,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,0,0,1,1084
24774,EEE,2014J,121163,M,London Region,Lower Than A Level,10-20,0-35,0,30,N,1,1,0,449
24775,EEE,2014J,124304,M,North Region,A Level or Equivalent,10-20,0-35,0,60,N,0,0,0,1995
24776,EEE,2014J,126450,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,0,0,0,2566
24777,EEE,2014J,128817,M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,1,1,0,735
24778,EEE,2014J,131776,F,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,0,0,0,1065
24779,EEE,2014J,134212,M,North Region,A Level or Equivalent,20-30%,0-35,0,60,N,0,0,0,2096
24780,EEE,2014J,135763,M,East Midlands Region,A Level or Equivalent,90-100%,35-55,1,40,N,0,0,0,581
24781,EEE,2014J,158708,M,East Anglian Region,HE Qualification,80-90%,0-35,0,30,N,0,0,0,1680
24782,EEE,2014J,159287,M,Scotland,HE Qualification,30-40%,0-35,0,90,N,0,0,0,2892
24783,EEE,2014J,162210,M,North Western Region,Lower Than A Level,70-80%,35-55,0,90,N,0,0,0,2955
24784,EEE,2014J,171843,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,90,N,0,0,0,1260
24785,EEE,2014J,173341,M,Scotland,HE Qualification,50-60%,35-55,0,60,N,0,0,0,96
24786,EEE,2014J,175940,M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,0,0,0,900
24787,EEE,2014J,177472,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,30,N,0,0,0,549
24788,EEE,2014J,189117,M,West Midlands Region,Lower Than A Level,70-80%,35-55,0,30,N,0,0,0,1141
24789,EEE,2014J,195252,F,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,50,N,0,0,0,437
24790,EEE,2014J,195897,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,0,0,0,1678
24791,EEE,2014J,196132,M,West Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,0,0,0,2433
24792,EEE,2014J,202606,M,Ireland,HE Qualification,90-100%,0-35,0,60,N,0,0,0,2728
24793,EEE,2014J,231017,M,Scotland,A Level or Equivalent,90-100%,35-55,0,30,N,0,0,0,1520
24794,EEE,2014J,233335,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,30,Y,0,0,0,1892
24795,EEE,2014J,233685,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,0,0,0,4439
24796,EEE,2014J,239908,M,South Region,A Level or Equivalent,70-80%,0-35,0,150,N,0,0,0,806
24797,EEE,2014J,241728,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,30,N,0,0,0,8641
24798,EEE,2014J,243926,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,90,N,0,0,0,750
24799,EEE,2014J,250159,F,South East Region,HE Qualification,60-70%,0-35,0,150,N,0,0,0,1167
24800,EEE,2014J,269220,M,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,Y,0,0,0,1600
24801,EEE,2014J,270988,M,South Region,HE Qualification,60-70%,0-35,0,60,N,0,0,0,1544
24802,EEE,2014J,274967,M,Scotland,A Level or Equivalent,40-50%,35-55,0,30,N,0,0,0,1581
24803,EEE,2014J,285934,M,North Region,Lower Than A Level,,35-55,0,60,N,0,0,0,4020
24804,EEE,2014J,298148,M,London Region,HE Qualification,70-80%,0-35,0,80,N,0,0,0,741
24805,EEE,2014J,299707,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,150,Y,0,0,0,1337
24806,EEE,2014J,307953,M,Scotland,Lower Than A Level,80-90%,35-55,0,30,N,0,0,0,1073
24807,EEE,2014J,310968,M,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,0,0,0,1598
24808,EEE,2014J,318769,M,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,0,0,0,2066
24809,EEE,2014J,318855,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,0,0,0,93
24810,EEE,2014J,332945,M,South East Region,HE Qualification,50-60%,0-35,0,60,N,0,0,0,2711
24811,EEE,2014J,333637,M,Scotland,A Level or Equivalent,90-100%,0-35,0,30,N,0,0,0,607
24812,EEE,2014J,341010,M,Scotland,Lower Than A Level,30-40%,35-55,0,30,N,0,0,0,2824
24813,EEE,2014J,345288,M,North Region,A Level or Equivalent,10-20,0-35,0,60,N,0,0,0,2875
24814,EEE,2014J,346093,M,Ireland,Post Graduate Qualification,,0-35,0,30,N,0,0,0,3210
24815,EEE,2014J,348288,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,60,N,0,0,0,859
24816,EEE,2014J,355049,M,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,0,0,0,2766
24817,EEE,2014J,355617,F,Scotland,HE Qualification,70-80%,0-35,0,30,N,0,0,0,1065
24818,EEE,2014J,356735,M,Scotland,A Level or Equivalent,80-90%,0-35,0,30,Y,0,0,0,2799
24819,EEE,2014J,360266,F,North Region,HE Qualification,80-90%,35-55,0,60,N,0,0,0,4315
24820,EEE,2014J,364322,M,Yorkshire Region,Lower Than A Level,30-40%,35-55,0,30,N,0,0,0,1004
24821,EEE,2014J,369713,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,0,0,0,1487
24822,EEE,2014J,369942,M,South Region,HE Qualification,20-30%,35-55,0,60,N,0,0,0,2258
24823,EEE,2014J,381185,M,Scotland,HE Qualification,80-90%,35-55,0,120,N,0,0,0,4316
24824,EEE,2014J,381586,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,0,0,0,1188
24825,EEE,2014J,381983,F,Wales,HE Qualification,20-30%,35-55,0,30,N,0,0,0,809
24826,EEE,2014J,391301,M,East Anglian Region,Lower Than A Level,80-90%,0-35,1,30,N,0,0,0,265
24827,EEE,2014J,396674,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,0,0,0,1379
24828,EEE,2014J,398019,M,Yorkshire Region,A Level or Equivalent,80-90%,35-55,1,30,N,0,0,0,1435
24829,EEE,2014J,398413,M,Wales,A Level or Equivalent,40-50%,35-55,0,60,N,0,0,0,2639
24830,EEE,2014J,401240,M,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,0,0,0,2368
24831,EEE,2014J,402295,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,0,0,0,2412
24832,EEE,2014J,404200,M,London Region,A Level or Equivalent,20-30%,35-55,0,45,N,0,0,0,806
24833,EEE,2014J,404695,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,90,N,0,0,1,1324
24834,EEE,2014J,407731,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,0,0,0,1754
24835,EEE,2014J,408763,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,0,0,0,1599
24836,EEE,2014J,410587,M,North Western Region,HE Qualification,10-20,35-55,0,65,N,0,0,0,2023
24837,EEE,2014J,410592,M,Scotland,HE Qualification,40-50%,0-35,0,120,N,0,0,0,3940
24838,EEE,2014J,411619,M,Ireland,A Level or Equivalent,60-70%,0-35,0,30,N,0,0,0,3313
24839,EEE,2014J,418035,M,London Region,Lower Than A Level,10-20,35-55,0,30,Y,0,0,0,1347
24840,EEE,2014J,418216,M,South Region,Lower Than A Level,10-20,0-35,0,40,N,0,0,0,1535
24841,EEE,2014J,423947,M,Scotland,A Level or Equivalent,40-50%,0-35,1,60,N,0,0,0,2207
24842,EEE,2014J,425858,M,London Region,Lower Than A Level,30-40%,0-35,0,60,Y,0,0,0,138
24843,EEE,2014J,434347,M,Wales,A Level or Equivalent,60-70%,35-55,0,30,N,0,0,0,2118
24844,EEE,2014J,434503,M,South East Region,Lower Than A Level,0-10%,0-35,1,60,N,1,1,0,553
24845,EEE,2014J,436213,M,Ireland,HE Qualification,70-80%,35-55,0,60,N,0,0,0,598
24846,EEE,2014J,441385,M,Scotland,Post Graduate Qualification,70-80%,35-55,0,90,N,0,0,0,1331
24847,EEE,2014J,441895,M,London Region,A Level or Equivalent,30-40%,0-35,0,30,Y,0,0,0,1213
24848,EEE,2014J,442359,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,0,0,0,1952
24849,EEE,2014J,443200,M,Wales,HE Qualification,80-90%,35-55,0,60,N,0,0,0,3321
24850,EEE,2014J,443498,M,South East Region,Lower Than A Level,10-20,0-35,0,30,N,0,0,0,1938
24851,EEE,2014J,445049,M,North Western Region,A Level or Equivalent,30-40%,0-35,1,30,Y,0,0,1,1739
24852,EEE,2014J,447659,M,East Anglian Region,Lower Than A Level,80-90%,0-35,1,120,N,1,1,0,388
24853,EEE,2014J,464957,M,London Region,A Level or Equivalent,20-30%,0-35,0,90,N,0,0,0,603
24854,EEE,2014J,466508,M,South Region,HE Qualification,90-100%,0-35,0,30,N,0,0,0,951
24855,EEE,2014J,466892,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,0,0,0,10151
24856,EEE,2014J,469424,M,South East Region,A Level or Equivalent,20-30%,0-35,0,90,N,0,0,0,1645
24857,EEE,2014J,470461,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,0,0,0,3943
24858,EEE,2014J,470461,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,0,0,0,3943
24859,FFF,2013J,470461,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,0,0,0,3943
24860,FFF,2013J,470461,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,0,0,0,3943
24861,EEE,2014J,474290,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,120,N,0,0,0,508
24862,EEE,2014J,476438,F,South West Region,A Level or Equivalent,20-30%,35-55,0,60,N,0,0,0,3243
24863,EEE,2014J,476497,M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,0,0,0,612
24864,EEE,2014J,480579,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,0,0,0,1731
24865,EEE,2014J,481787,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,0,0,0,1120
24866,EEE,2014J,481884,M,North Western Region,Lower Than A Level,60-70%,0-35,0,30,N,0,0,1,582
24867,EEE,2014J,482030,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,0,0,0,1337
24868,EEE,2014J,483131,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,0,0,0,986
24869,EEE,2014J,491664,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,0,0,0,537
24870,EEE,2014J,494270,M,London Region,A Level or Equivalent,80-90%,35-55,0,90,N,0,0,0,2510
24871,EEE,2014J,495429,M,Ireland,HE Qualification,,0-35,0,60,N,0,0,0,2426
24872,EEE,2014J,502548,F,North Region,Lower Than A Level,30-40%,0-35,0,60,N,0,0,0,2022
24873,EEE,2014J,507967,M,Scotland,HE Qualification,10-20,0-35,0,60,N,0,0,0,739
24874,EEE,2014J,509780,F,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,60,N,0,0,0,2736
24875,EEE,2014J,510402,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,0,0,0,2187
24876,EEE,2014J,515977,M,Scotland,Lower Than A Level,10-20,0-35,0,60,N,0,0,0,1706
24877,EEE,2014J,517094,M,North Region,A Level or Equivalent,30-40%,0-35,2,60,N,0,0,0,1258
24878,EEE,2014J,521541,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,0,0,0,922
24879,EEE,2014J,522645,M,North Western Region,HE Qualification,60-70%,0-35,0,60,N,0,0,0,264
24880,EEE,2014J,523804,M,Scotland,Lower Than A Level,10-20,0-35,0,30,N,0,0,0,183
24881,EEE,2014J,525217,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,0,0,0,1913
24882,EEE,2014J,525625,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,0,0,0,1637
24883,EEE,2014J,529287,M,Scotland,Lower Than A Level,40-50%,0-35,0,90,Y,1,1,0,785
24884,EEE,2014J,530087,M,North Western Region,HE Qualification,80-90%,0-35,0,90,N,0,0,0,1515
24885,EEE,2014J,532579,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,30,N,0,0,0,10168
24886,EEE,2014J,532579,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,30,N,0,0,0,10168
24887,FFF,2013B,532579,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,0,0,0,10168
24888,FFF,2013B,532579,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,0,0,0,10168
24889,EEE,2014J,536984,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,0,0,0,2543
24890,EEE,2014J,540219,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,0,0,0,2561
24891,EEE,2014J,542279,F,London Region,HE Qualification,20-30%,0-35,0,60,N,0,0,0,2115
24892,EEE,2014J,543931,M,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,0,0,0,1719
24893,EEE,2014J,548807,M,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,0,0,0,1120
24894,EEE,2014J,550573,M,London Region,HE Qualification,60-70%,0-35,2,90,N,0,0,0,1237
24895,EEE,2014J,557229,M,North Western Region,Lower Than A Level,10-20,35-55,0,60,N,0,0,0,3993
24896,EEE,2014J,558509,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,0,0,0,1326
24897,EEE,2014J,560707,M,Yorkshire Region,HE Qualification,90-100%,0-35,1,30,N,0,0,0,807
24898,EEE,2014J,560881,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,90,Y,0,0,0,1710
24899,EEE,2014J,560921,M,Yorkshire Region,HE Qualification,40-50%,0-35,0,30,N,0,0,0,1008
24900,EEE,2014J,561413,F,Ireland,Lower Than A Level,0-10%,0-35,0,60,N,0,0,0,5776
24901,EEE,2014J,563534,M,Ireland,A Level or Equivalent,0-10%,35-55,0,60,N,1,1,0,815
24902,EEE,2014J,564445,M,East Midlands Region,HE Qualification,40-50%,35-55,0,60,N,0,0,1,1091
24903,EEE,2014J,564734,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,0,0,0,2800
24904,EEE,2014J,565952,F,South Region,A Level or Equivalent,40-50%,0-35,0,60,Y,0,0,0,1541
24905,EEE,2014J,566279,M,Scotland,A Level or Equivalent,0-10%,0-35,1,90,N,0,0,0,1103
24906,EEE,2014J,567681,M,Wales,Lower Than A Level,60-70%,0-35,0,90,N,1,1,0,567
24907,EEE,2014J,567681,M,Wales,Lower Than A Level,60-70%,0-35,0,90,N,1,1,0,567
24908,FFF,2014B,567681,M,Wales,Lower Than A Level,60-70%,0-35,0,120,N,1,1,0,567
24909,FFF,2014B,567681,M,Wales,Lower Than A Level,60-70%,0-35,0,120,N,1,1,0,567
24910,EEE,2014J,569372,M,East Anglian Region,HE Qualification,20-30%,35-55,0,30,N,0,0,0,7422
24911,EEE,2014J,569953,F,London Region,Lower Than A Level,20-30%,0-35,0,30,N,0,0,0,1391
24912,EEE,2014J,570045,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,0,0,0,2853
24913,EEE,2014J,570273,M,South Region,A Level or Equivalent,90-100%,0-35,1,60,N,0,0,0,2870
24914,EEE,2014J,573503,M,London Region,Lower Than A Level,40-50%,35-55,0,120,N,1,1,0,535
24915,EEE,2014J,575066,M,South West Region,A Level or Equivalent,90-100%,0-35,0,90,N,0,0,0,3678
24916,EEE,2014J,575411,M,South West Region,A Level or Equivalent,10-20,35-55,0,60,N,0,0,0,1418
24917,EEE,2014J,575623,M,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,0,0,0,5562
24918,EEE,2014J,578469,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,0,0,0,1999
24919,EEE,2014J,581082,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,0,0,0,3816
24920,EEE,2014J,581238,M,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,60,N,0,0,0,1780
